id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
12957,Men,Footwear,Shoes,Sports Shoes,Grey,Autumn,2011,Sports,ADIDAS Men Grey Sports Shoes
12958,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,ADIDAS Men Sports Black Sports Shoes
12963,Men,Footwear,Shoes,Sports Shoes,Blue,Autumn,2011,Sports,ADIDAS Men Sports Blue Sports Shoes
12967,Men,Footwear,Sandal,Sandals,Black,Autumn,2011,Casual,ADIDAS Men Spry M Black Sandals
12969,Men,Footwear,Shoes,Sports Shoes,Blue,Autumn,2011,Sports,ADIDAS Men Snova Glide Blue Sports Shoes
12971,Women,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,ADIDAS Women Core 50 Black Sports Shoes
12973,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,ADIDAS Men Court Switch White Sports Shoes
12974,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,ADIDAS Men Ambition Logo White Sports Shoes
12980,Men,Footwear,Flip Flops,Flip Flops,Brown,Autumn,2011,Casual,ADIDAS Mens Calo Lea M Brown Flip Flops
12982,Women,Footwear,Flip Flops,Flip Flops,Black,Autumn,2011,Casual,ADIDAS Women Calo 3  Black Flip Flops
12983,Men,Footwear,Flip Flops,Flip Flops,Black,Autumn,2011,Casual,ADIDAS Mens Calo 3 Black Flip Flops
12999,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Flats
13000,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels
13002,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Inc 5 Women Casual Red Flats
13003,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,Inc 5 Women Casual Blue Flats
13012,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Flats
13013,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Wedges
13014,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels
13015,Women,Footwear,Shoes,Flats,Maroon,Autumn,2011,Casual,Inc 5 Women Casual Maroon Sandals
13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc 5 Women Casual Brown Wedges
13018,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Flats
13019,Women,Footwear,Shoes,Heels,Pink,Winter,2012,Casual,Inc 5 Women Casual Pink Heels
13023,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Inc 5 Women Casual Red Heels
13025,Women,Footwear,Shoes,Heels,Maroon,Winter,2012,Casual,Inc 5 Women Casual Maroon Flats
13026,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13027,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Flats
13028,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels
13031,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc 5 Women Casual Brown Heels
13033,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels
13035,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels
13036,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Inc 5 Women Casual Beige Wedges
13037,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Flats
13039,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Inc 5 Women Casual White Flats
13040,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,Inc 5 Women Casual Blue Flats
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Inc 5 Women Brown Heels
13044,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Wedges
13045,Women,Footwear,Shoes,Flats,Maroon,Winter,2012,Casual,Inc 5 Women Casual Maroon Sandals
13047,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Inc 5 Women Casual White Wedges
13068,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Numero Uno Men Black Casual Shoes
13069,Men,Footwear,Shoes,Casual Shoes,Green,Autumn,2012,Casual,Numero Uno Men Green Casual Shoes
13070,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Casual Shoes
13071,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2012,Casual,Numero Uno Men Black Casual Shoes
13072,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Numero Uno Men Black Casual Shoes
13073,Men,Footwear,Shoes,Casual Shoes,White,Autumn,2012,Casual,Numero Uno Men White Shoes
13074,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Numero Uno Men Brown Casual Shoes
13075,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Shoes
13076,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Numero Uno Men Black Casual Shoes
13077,Men,Footwear,Shoes,Casual Shoes,White,Autumn,2012,Casual,Numero Uno Men White Casual Shoes
13078,Men,Footwear,Shoes,Casual Shoes,White,Winter,2012,Casual,Numero Uno Men White Casual Shoes
13080,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Casual Shoes
13084,Men,Footwear,Shoes,Casual Shoes,White,Autumn,2011,Casual,Numero Uno Men White Casual Shoes
13115,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Numero Uno Men Casual Black Casual Shoes
13122,Men,Footwear,Sandal,Sandals,Brown,Autumn,2011,Casual,Lee Cooper Men Brown Sandals
13123,Men,Footwear,Shoes,Formal Shoes,Brown,Autumn,2012,Formal,Lee Cooper Men Brown Formal Shoes
13124,Men,Footwear,Shoes,Formal Shoes,Tan,Autumn,2012,Formal,Lee Cooper Men Tan Formal Shoes
13125,Men,Footwear,Shoes,Formal Shoes,Brown,Autumn,2012,Formal,Lee Cooper Men Brown Formal Shoes
13128,Men,Footwear,Sandal,Sandals,Brown,Autumn,2011,Casual,Lee Cooper Men Brown Sandals
13129,Men,Footwear,Sandal,Sandals,Brown,Autumn,2012,Casual,Lee Cooper Men Olive Slippers
13130,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Provogue Men Brown Casual Shoes
13131,Men,Footwear,Shoes,Formal Shoes,Brown,Autumn,2012,Formal,Provogue Men Brown Formal Shoes
13132,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Provogue Men Brown Casual Shoes
13133,Men,Footwear,Shoes,Formal Shoes,Brown,Autumn,2012,Formal,Provogue Men Brown Formal Shoes
13139,Men,Footwear,Shoes,Casual Shoes,Olive,Spring,2012,Casual,Lee Cooper Men Olive Casual Shoes
13143,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Inc 5 Women Casual Silver Flats
13144,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels
13146,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Inc 5 Women Casual Bronze Heels
13150,Women,Footwear,Shoes,Heels,Multi,Winter,2012,Casual,Inc 5 Women Casual Multi Heels
13167,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,Skechers Men Prospeed Black Sports Shoes
13168,Women,Footwear,Shoes,Sports Shoes,Grey,Autumn,2011,Sports,Skechers Women Smart Grey Sports Shoes
13169,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual,Skechers Women Double Agent Black Sandals
13170,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013,Casual,Skechers Men Berra Brown Casual Shoes
13171,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Autumn,2011,Sports,Skechers Women Bravos Navy Blue Sports Shoes
13172,Men,Footwear,Sandal,Sandals,Brown,Autumn,2012,Casual,Skechers Men Summers Brown Sandals
13174,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual,Skechers Women Ever Lasting Black Sandals
13178,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,FILA Men Dls Nitrous White Sports Shoes
13179,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,FILA Men Dls Maxim Black Sports Shoes
13181,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,Fila Men Dls Game White Sports Shoes
13182,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,FILA Men Dls Maxim Black Sports Shoes
13196,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Puma Men Basket Clean Black Casual Shoes
13197,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,Puma Men Axis White Sports Shoes
13205,Women,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Women Gel 1160 Running Grey Sports Shoes
13208,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,ASICS Men Gel Enduro 7 Running Black Sports Shoes
13209,Men,Footwear,Shoes,Sports Shoes,Blue,Autumn,2011,Sports,ASICS Men Gel Challenger 8 Running Black Sports Shoes
13210,Women,Footwear,Shoes,Sports Shoes,White,Spring,2012,Sports,ASICS Women GT 2160 Running White Sports Shoes
13211,Women,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,ASICS Women Gel Pulse 3 Running Black Sports Shoes
13212,Women,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Women Gel Spree Running Grey Sports Shoes
13213,Women,Footwear,Shoes,Sports Shoes,White,Spring,2012,Sports,ASICS Women Gel Cumulus Running White Sports Shoes
13215,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Men Gel Enduro 7 Running Silver Sports Shoes
13218,Men,Apparel,Topwear,Shirts,White,Autumn,2011,Casual,Palm Tree Kids Boys Solid White Shirts
13219,Men,Apparel,Topwear,Shirts,White,Autumn,2011,Casual,Palm Tree Kids Boys Solid White Shirts
13220,Men,Apparel,Topwear,Tshirts,Blue,Autumn,2011,Casual,Palm Tree Kids Boys Printed Blue Tshirts
13221,Men,Apparel,Topwear,Tshirts,Blue,Autumn,2011,Casual,Palm Tree Kids Boys Printed Blue Tshirts
13225,Men,Apparel,Topwear,Sweatshirts,Blue,Autumn,2011,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts
13226,Men,Apparel,Topwear,Tshirts,Brown,Autumn,2011,Casual,Palm Tree Kids Boys Printed Brown Tshirts
13231,Men,Apparel,Bottomwear,Shorts,Blue,Autumn,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts
13233,Men,Apparel,Topwear,Tshirts,Orange,Autumn,2011,Casual,Palm Tree Kids Boys Printed Orange Tshirts
13234,Men,Apparel,Topwear,Tshirts,Blue,Autumn,2011,Casual,Palm Tree Kids Boys Stripes Blue Tshirts
13237,Men,Apparel,Bottomwear,Shorts,Blue,Autumn,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts
13239,Men,Apparel,Topwear,Tshirts,Brown,Autumn,2011,Casual,Palm Tree Kids Boys Printed Brown Tshirts
13242,Men,Apparel,Bottomwear,Shorts,Beige,Autumn,2011,Casual,Palm Tree Kids Boys Solid Beige Shorts
13245,Men,Apparel,Bottomwear,Shorts,Black,Autumn,2011,Casual,Palm Tree Kids Boys Solid Black Shorts
13247,Men,Apparel,Bottomwear,Jeans,Blue,Autumn,2011,Casual,Palm Tree Kids Boy Washed Blue Jeans
13249,Men,Apparel,Bottomwear,Trousers,Brown,Autumn,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers
13251,Men,Apparel,Bottomwear,Trousers,Beige,Autumn,2011,Casual,Palm Tree Kids Boy Solid Beige Trousers
13254,Men,Apparel,Topwear,Tshirts,Navy Blue,Autumn,2011,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts
13257,Women,Apparel,Bottomwear,Capris,Purple,Autumn,2011,Casual,Palm Tree Kids Girls Solid Purple Capris
13259,Women,Apparel,Bottomwear,Jeans,Black,Autumn,2011,Casual,Palm Tree Kids Girl Washed Black Jeans
13261,Women,Apparel,Bottomwear,Jeans,Blue,Autumn,2011,Casual,Palm Tree Kids Girl Washed Blue Jeans
13263,Women,Apparel,Bottomwear,Skirts,Pink,Autumn,2011,Casual,Palm Tree Kids Girl Solid Pink Skirts
13264,Women,Apparel,Bottomwear,Skirts,Pink,Autumn,2011,Casual,Palm Tree Kids Girls Solid Pink Skirts
13267,Women,Apparel,Topwear,Tops,Pink,Autumn,2011,Casual,Palm Tree Kids Girls Printed Pink Tops
13269,Women,Apparel,Topwear,Tops,White,Autumn,2011,Casual,Palm Tree Kids Girls Printed White Tops
13271,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13273,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13275,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels
13280,Women,Footwear,Shoes,Heels,Multi,Winter,2012,Casual,Inc 5 Women Casual Multi Flats
13282,Women,Apparel,Bottomwear,Capris,Black,Autumn,2011,Casual,Gini and Jony Kids Solid Black Capris
13284,Men,Apparel,Bottomwear,Shorts,Black,Autumn,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts
13287,Men,Apparel,Topwear,Shirts,Black,Autumn,2011,Casual,Gini and Jony Kids Boys Check Black Shirts
13288,Men,Apparel,Bottomwear,Trousers,Beige,Autumn,2011,Casual,Gini and Jony Kids Solid Beige Trousers
13289,Men,Apparel,Topwear,Sweatshirts,Black,Autumn,2011,Casual,Gini and Jony Kids Boys Printed Black Sweatshirts
13290,Women,Apparel,Dress,Dresses,Pink,Autumn,2011,Casual,Gini and Jony Kids Girls Solid Pink Dresses
13291,Men,Apparel,Topwear,Tshirts,Green,Autumn,2011,Casual,Gini and Jony Kids Boys Printed Green Tshirts
13293,Men,Apparel,Bottomwear,Shorts,White,Autumn,2011,Casual,Gini and Jony Kids Boys Solid White Shorts
13294,Women,Apparel,Topwear,Tops,Pink,Autumn,2011,Casual,Gini and Jony Women Printed Pink Tops
13296,Men,Apparel,Topwear,Tshirts,White,Autumn,2011,Casual,Gini and Jony Kids Boys Printed White Tshirts
13298,Men,Apparel,Bottomwear,Shorts,White,Autumn,2011,Casual,Gini and Jony Men Solid White Shorts
13302,Men,Apparel,Bottomwear,Shorts,Beige,Autumn,2011,Casual,Gini and Jony Kids Boys Solid Beige Shorts
13305,Women,Apparel,Bottomwear,Skirts,Red,Autumn,2011,Casual,Gini and Jony Kids Girls Solid Red Skirts
13306,Boys,Apparel,Bottomwear,Trousers,Black,Autumn,2011,Casual,Gini and Jony Kids Solid Black Trousers
13311,Men,Apparel,Topwear,Shirts,Navy Blue,Autumn,2011,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts
13313,Men,Apparel,Topwear,Shirts,Red,Autumn,2011,Casual,Gini and Jony Kids Boys Check Red Shirts
13315,Men,Apparel,Topwear,Shirts,Blue,Autumn,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13317,Men,Apparel,Topwear,Sweatshirts,Grey,Autumn,2011,Casual,Gini and Jony Kids Boys Printed Grey Sweatshirts
13318,Men,Apparel,Topwear,Shirts,Green,Autumn,2011,Casual,Gini and Jony Kids Boys Check Green Shirts
13323,Men,Apparel,Topwear,Shirts,Green,Autumn,2011,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
13331,Men,Apparel,Topwear,Shirts,Blue,Autumn,2011,Casual,Gini and Jony Men Check Blue Shirts
13333,Men,Apparel,Topwear,Shirts,Blue,Autumn,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
13336,Women,Apparel,Topwear,Tops,Pink,Autumn,2011,Casual,Gini and Jony Kids Printed Pink Tops
13337,Men,Apparel,Topwear,Tshirts,Green,Autumn,2011,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
13339,Women,Apparel,Bottomwear,Skirts,Black,Autumn,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts
13340,Women,Apparel,Bottomwear,Skirts,Black,Autumn,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts
13341,Girls,Apparel,Bottomwear,Capris,Purple,Autumn,2011,Casual,Gini and Jony Girls Purple Capris
13343,Boys,Apparel,Bottomwear,Shorts,Black,Autumn,2011,Casual,Gini and Jony Boys Black Cargo Shorts
13344,Men,Apparel,Bottomwear,Shorts,Black,Autumn,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts
13345,Women,Apparel,Bottomwear,Capris,White,Autumn,2011,Casual,Gini and Jony Kids Girls Solid White Capris
13352,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
13353,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Timberland Men Juniors Brown Casual Shoes
13354,Women,Footwear,Shoes,Casual Shoes,Purple,Autumn,2011,Casual,Timberland Women Petits Purple Casual Shoes
13355,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Timberland Men Toddler Brown Casual Shoes
13356,Women,Footwear,Shoes,Casual Shoes,Silver,Autumn,2011,Casual,Timberland Women Femmes Silver Casual Shoes
13357,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Timberland Men Jeunes Black Casual Shoes
13358,Women,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Timberland Women Femmes Brown Casual Shoes
13359,Men,Footwear,Shoes,Casual Shoes,Beige,Autumn,2011,Casual,Timberland Men Juniors Beige Casual Shoes
13360,Women,Footwear,Shoes,Casual Shoes,Brown,Autumn,2012,Casual,Timberland Women Femmes Brown Boot
13361,Women,Footwear,Shoes,Casual Shoes,Tan,Autumn,2011,Casual,Timberland Women Femmes Tan Casual Shoes
13362,Women,Footwear,Shoes,Casual Shoes,Blue,Autumn,2011,Casual,Timberland Women Femmes Blue Casual Shoes
13363,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
13370,Men,Footwear,Shoes,Casual Shoes,Grey,Autumn,2011,Casual,Timberland Men Jeunes Grey Casual Shoes
13371,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,Timberland Men Toddler Black Casual Shoes
13372,Men,Footwear,Shoes,Casual Shoes,Grey,Autumn,2011,Casual,Timberland Men Toddler Grey Casual Shoes
13374,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
13379,Unisex,Footwear,Shoes,Casual Shoes,Grey,Autumn,2012,Casual,Timberland Unisex Infant Grey Casual Shoes
13381,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Autumn,2011,Casual,Timberland Men Juniors Navy Blue Casual Shoes
13387,Men,Footwear,Shoes,Casual Shoes,Grey,Autumn,2011,Casual,Timberland Men Juniors Grey Casual Shoes
13388,Women,Footwear,Shoes,Casual Shoes,Grey,Autumn,2011,Casual,Timberland Women Femmes Grey Casual Shoes
13473,Women,Footwear,Shoes,Flats,White,Winter,2012,Casual,Rocia Women White Heels
13474,Women,Footwear,Shoes,Flats,Gold,Autumn,2011,Casual,Rocia Women Gold Toned Flats
13475,Women,Footwear,Shoes,Flats,Brown,Winter,2014,Casual,Rocia Women Brown Flats
13476,Women,Footwear,Shoes,Flats,Tan,Spring,2013,Casual,Rocia Women Brown Flats
13477,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012,Casual,Rocia Women Rocia Black Sandal Black Shoes
13478,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Flats
13479,Women,Footwear,Shoes,Flats,White,Autumn,2011,Casual,Rocia Women White Flats
13480,Women,Footwear,Shoes,Flats,Black,Spring,2013,Casual,Rocia Women Black Flats
13481,Women,Footwear,Shoes,Flats,Black,Autumn,2011,Casual,Rocia Women Black Flats
13482,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Flats
13483,Women,Footwear,Shoes,Flats,White,Winter,2012,Casual,Rocia Women White & Black Flats
13484,Women,Footwear,Shoes,Casual Shoes,White,Winter,2012,Casual,Rocia Women Rocia White  Sandal White Shoes
13485,Women,Footwear,Shoes,Heels,Black,Autumn,2011,Formal,Rocia Women Rocia Black Formal Shoe Black Formal Shoes
13533,Women,Footwear,Shoes,Casual Shoes,Pink,Autumn,2011,Casual,ADIDAS Pink Adi light Casual Shoe
13539,Women,Footwear,Shoes,Heels,Gold,Spring,2013,Casual,Carlton London Women Casual Gold Flats
13540,Men,Footwear,Shoes,Casual Shoes,White,Autumn,2011,Casual,Carlton London Men Casual White Casual Shoes
13543,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Carlton London Women Casual Red Flats
13545,Women,Footwear,Shoes,Flats,Black,Autumn,2011,Casual,Carlton London Women Casual Black Sandals
13546,Women,Footwear,Shoes,Flats,Gold,Spring,2013,Casual,Carlton London Women Gold Toned Flats
13547,Women,Footwear,Shoes,Casual Shoes,Red,Autumn,2011,Casual,Carlton London Women Casual Red Casual Shoes
13548,Women,Footwear,Shoes,Heels,Green,Spring,2013,Casual,Carlton London Women Casual Green Flats
13550,Women,Footwear,Shoes,Flats,Tan,Autumn,2011,Casual,Carlton London Women Casual Tan Sandals
13551,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Carlton London Women Casual Gold Flats
13553,Women,Footwear,Shoes,Heels,Brown,Autumn,2011,Casual,Carlton London Brown Flats
13554,Women,Footwear,Shoes,Flats,Pink,Autumn,2011,Casual,Carlton London Women Casual Pink Sandals
13556,Women,Footwear,Shoes,Heels,Yellow,Spring,2013,Casual,Carlton London Women Casual Yellow Flats
13557,Women,Footwear,Shoes,Flats,Gold,Autumn,2011,Casual,Carlton London Women Casual Gold Sandals
13640,Women,Footwear,Shoes,Flats,Purple,Winter,2012,Casual,Carlton London Women Purple Flat Shoes
13641,Women,Footwear,Shoes,Heels,Navy Blue,Winter,2012,Casual,Carlton London Women Casual Navy Flats
13642,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,Carlton London Brown  Casual Shoe
13643,Women,Footwear,Shoes,Flats,Gold,Autumn,2011,Casual,Carlton London Women Casual Yellow Sandals
13644,Women,Footwear,Shoes,Heels,Silver,Autumn,2011,Casual,Carlton London Women Casual Silver Flats
13645,Women,Footwear,Shoes,Flats,Brown,Autumn,2011,Casual,Carlton London Women Casual Brown Sandals
13646,Men,Footwear,Shoes,Casual Shoes,Beige,Autumn,2011,Casual,Carlton London Men Casual Beige Casual Shoes
13648,Men,Footwear,Shoes,Sports Shoes,Silver,Autumn,2011,Sports,ADIDAS Silver Astar ride 3M Sports Shoe
13649,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,ADIDAS Black Hydroterra Shandal Casual Shoes
13650,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,ADIDAS White  Snova Sequence 4M Sports Shoe
13651,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,ADIDAS Black Tip Off 2 Sports Shoe
13652,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,ADIDAS White  Snova Sequence 4M Sports Shoe
13653,Men,Footwear,Shoes,Casual Shoes,Brown,Autumn,2011,Casual,ADIDAS Brown Agora Lea Casual Shoe
13654,Men,Footwear,Shoes,Casual Shoes,Black,Autumn,2011,Casual,ADIDAS Black Speed Boat Casual Shoe
13655,Men,Footwear,Sandal,Sandals,Red,Autumn,2011,Casual,ADIDAS Red WhirItech Slide M Sandal
13656,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,ADIDAS Black CC Oscillate M Sports Shoe
13704,Women,Footwear,Shoes,Flats,Beige,Autumn,2011,Casual,Clarks Women Prize Club Beige Wedges
13726,Women,Footwear,Shoes,Casual Shoes,Blue,Autumn,2011,Casual,ADIDAS Women Blue Adi light casual Shoe
13727,Women,Footwear,Shoes,Sports Shoes,Silver,Autumn,2011,Sports,ADIDAS Women Silver Adi Primo Sports Shoe
13902,Men,Footwear,Shoes,Sports Shoes,White,Autumn,2011,Sports,Nike Men Esquire White Sports Shoes
13922,Men,Footwear,Shoes,Sports Shoes,Grey,Autumn,2011,Sports,Nike Men Free Xilla TR Grey Sports Shoes
13923,Men,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,Nike Men Dart 9 Leather Black Sports Shoes
13924,Women,Footwear,Shoes,Sports Shoes,Black,Autumn,2011,Sports,Nike Women Dart 9 MSL Black Sports Shoes
